Ano,NomeConcelho,CodNomeConcelho,TaxaAbstencao,Brancos,Nulos
2015,Vila Real de Santo António,VILA REAL DE SANTO ANTÃ“NIO,51.4,1.3,1.4
2015,Nazaré,NAZARÃ‰,52.1,2,1.6
2015,Oliveira do Bairro,OLIVEIRA DO BAIRRO,46.1,2.5,1.8
2015,Cuba,CUBA,39,1.6,1.3
2015,Santa Marta de Penaguião,SANTA MARTA DE PENAGUIÃƒO,49.9,1.3,1.4
2015,Tarouca,TAROUCA,53.5,1.4,2
2015,Montemor-o-Velho,MONTEMOR-O-VELHO,44.4,2.8,1.3
2015,Alvito,ALVITO,40,1.7,2.1
2015,Proença-a-Nova,PROENÃ‡A-A-NOVA,38.5,2.1,2.3
2015,Constância,CONSTÃ‚NCIA,36.2,2.6,1.1
2015,Alcácer do Sal,ALCÃ\u0081CER DO SAL,41.1,1.1,0.9
2015,Reguengos de Monsaraz,REGUENGOS DE MONSARAZ,44.7,2.1,1.1
2015,Celorico da Beira,CELORICO DA BEIRA,49,1.2,2.1
2015,Murtosa,MURTOSA,55.7,2.5,1.7
2015,Miranda do Corvo,MIRANDA DO CORVO,42.3,2.5,1.6
2015,Penalva do Castelo,PENALVA DO CASTELO,49.2,2.2,2.7
2015,Ovar,OVAR,42.9,2.5,1.6
2015,Azambuja,AZAMBUJA,41.2,1.7,1.8
2015,Lamego,LAMEGO,45.6,1.3,2.1
2015,Coimbra,COIMBRA,40,2.6,1.2
2015,Loures,LOURES,37.8,1.8,1.7
2015,São Brás de Alportel,SÃƒO BRÃ\u0081S DE ALPORTEL,46.5,2.7,1.8
2015,Póvoa de Lanhoso,PÃ“VOA DE LANHOSO,48.4,2.2,1.3
2015,Abrantes,ABRANTES,41.8,2,1.6
2015,Terras de Bouro,TERRAS DE BOURO,46.5,2.2,1.3
2015,Esposende,ESPOSENDE,44.5,2.6,1.7
2015,Vinhais,VINHAIS,56.7,1.3,1.9
2015,Vimioso,VIMIOSO,59,1.1,2.1
2015,Almada,ALMADA,40.5,1.7,1.5
2015,Alfândega da Fé,ALFÃ‚NDEGA DA FÃ‰,44.8,2,1.9
2015,Cadaval,CADAVAL,42.5,2.5,1.9
2015,Castelo de Vide,CASTELO DE VIDE,35.5,2.7,2
2015,Lousada,LOUSADA,41,1.6,1.3
2015,Crato,CRATO,37.5,2,1.5
2015,Bombarral,BOMBARRAL,43.7,2.7,1.8
2015,Sousel,SOUSEL,36.9,1.4,2
2015,Oliveira de Frades,OLIVEIRA DE FRADES,43.4,2.7,1.9
2015,Viana do Alentejo,VIANA DO ALENTEJO,42.7,1.1,1
2015,Campo Maior,CAMPO MAIOR,40.6,1.2,1
2015,Silves,SILVES,46.4,2.5,1.9
2015,Valongo,VALONGO,39.9,2.1,1.6
2015,Sertã,SERTÃƒ,38.2,2.3,3.2
2015,Barcelos,BARCELOS,35.5,2.3,1.3
2015,Borba,BORBA,37.5,1.4,1.3
2015,Beja,BEJA,40.6,1.8,1.3
2015,Lagos,LAGOS,48,2.7,1.5
2015,Vila Real,VILA REAL,44,1.9,1.5
2015,Gondomar,GONDOMAR,40.3,2,1.6
2015,Almodôvar,ALMODÃ”VAR,42.2,1.2,1.5
2015,Benavente,BENAVENTE,47.2,2.4,1.4
2015,Sátão,SÃ\u0081TÃƒO,55,1.7,2.2
2015,Peso da Régua,PESO DA RÃ‰GUA,50.5,1.7,1.5
2015,Sesimbra,SESIMBRA,43.8,1.8,1.6
2015,Felgueiras,FELGUEIRAS,40.6,1.5,1.3
2015,Mafra,MAFRA,38.8,2.9,1.7
2015,Tomar,TOMAR,41.5,2.5,2.1
2015,Alcochete,ALCOCHETE,37,1.9,1.4
2015,Mirandela,MIRANDELA,51.4,1.6,2.2
2015,Ferreira do Zêzere,FERREIRA DO ZÃŠZERE,38,2.4,3.2
2015,Fafe,FAFE,44.5,2,1.3
2015,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,46.3,1.5,2.1
2015,Melgaço,MELGAÃ‡O,67.1,3.1,1.7
2015,Castelo de Paiva,CASTELO DE PAIVA,41.5,1.6,1.7
2015,Penafiel,PENAFIEL,38.1,1.6,1.7
2015,Mourão,MOURÃƒO,43,1,1.7
2015,Vila Flor,VILA FLOR,50.9,1.6,1.9
2015,Tábua,TÃ\u0081BUA,43.9,1.6,2.4
2015,Seixal,SEIXAL,41.2,1.8,1.7
2015,Coruche,CORUCHE,42.5,1.7,1
2015,Cascais,CASCAIS,40.7,2,1.3
2015,Sardoal,SARDOAL,29.5,1.6,2.5
2015,Ourique,OURIQUE,37.7,2.4,1.9
2015,Murça,MURÃ‡A,52.7,2.1,3.1
2015,Montemor-o-Novo,MONTEMOR-O-NOVO,36.9,1.9,1.2
2015,Peniche,PENICHE,50.4,2.6,1.7
2015,Nisa,NISA,39.6,1.7,1.8
2015,Miranda do Douro,MIRANDA DO DOURO,49.9,2.2,2.3
2015,Vendas Novas,VENDAS NOVAS,42.3,1.7,1.2
2015,Redondo,REDONDO,44.3,1.6,1.3
2015,Freixo de Espada à Cinta,FREIXO DE ESPADA Ã€ CINTA,48.6,1.3,1.4
2015,Mora,MORA,40.7,1.5,1.2
2015,Boticas,BOTICAS,55.8,1.8,1.7
2015,Mira,MIRA,50.3,2.6,1.7
2015,Oeiras,OEIRAS,35.5,2.1,1.4
2015,Vizela,VIZELA,38.9,1.7,1.2
2015,Aljustrel,ALJUSTREL,37.6,1.2,1.1
2015,Guarda,GUARDA,42.4,1.6,2.5
2015,Paredes de Coura,PAREDES DE COURA,54.2,1.7,1.7
2015,Castelo Branco,CASTELO BRANCO,42.2,2.1,1.9
2015,Soure,SOURE,44.1,2.7,1.8
2015,Chaves,CHAVES,54.1,2.1,2
2015,Ponte da Barca,PONTE DA BARCA,54.5,1.8,1.2
2015,Alandroal,ALANDROAL,37.1,0.9,1
2015,Vidigueira,VIDIGUEIRA,43,1.7,1.1
2015,Mealhada,MEALHADA,46.6,3.1,1.6
2015,Vieira do Minho,VIEIRA DO MINHO,49.1,1.5,1.4
2015,Mêda,MÃŠDA,50.8,2.3,2.8
2015,Santo Tirso,SANTO TIRSO,37.6,2,1.2
2015,Vila Nova de Foz Côa,VILA NOVA DE FOZ CÃ”A,53.6,2.1,2.1
2015,Ponte de Lima,PONTE DE LIMA,42.9,2.2,1.7
2015,Évora,Ã‰VORA,39.5,1.9,1.3
2015,Cabeceiras de Basto,CABECEIRAS DE BASTO,46.6,1,1.5
2015,Cartaxo,CARTAXO,42,1.8,1.4
2015,Marinha Grande,MARINHA GRANDE,43.3,2.8,1.6
2015,Moura,MOURA,52.5,1.3,1.1
2015,Oleiros,OLEIROS,37.9,2.2,2.6
2015,Carregal do Sal,CARREGAL DO SAL,50.2,2.7,1.7
2015,Ansião,ANSIÃƒO,40.2,2.2,2
2015,Trancoso,TRANCOSO,49.1,2.9,2.7
2015,Lisboa,LISBOA,37.4,1.7,1.3
2015,Pinhel,PINHEL,49.8,1.9,2.6
2015,Arraiolos,ARRAIOLOS,33.7,1.9,1.6
2015,Espinho,ESPINHO,37.7,2,1.7
2015,Covilhã,COVILHÃƒ,43.1,1.8,1.6
2015,Ponte de Sor,PONTE DE SOR,44.3,1.7,1.5
2015,Almeirim,ALMEIRIM,46.4,2.3,1.5
2015,Amadora,AMADORA,41.1,1.7,1.7
2015,Manteigas,MANTEIGAS,48.4,1.7,2.3
2015,Fornos de Algodres,FORNOS DE ALGODRES,42.8,2.3,2.2
2015,Alcanena,ALCANENA,42.9,2.5,1.6
2015,Golegã,GOLEGÃƒ,41.1,1.9,1.7
2015,Armamar,ARMAMAR,48.1,1,2.6
2015,Viseu,VISEU,46.6,2.3,1.9
2015,Albergaria-a-Velha,ALBERGARIA-A-VELHA,45.1,2.5,1.9
2015,Cantanhede,CANTANHEDE,48.9,2.9,1.9
2015,Rio Maior,RIO MAIOR,41.8,3.2,1.8
2015,Alcobaça,ALCOBAÃ‡A,40.6,2.7,2.4
2015,Portimão,PORTIMÃƒO,48.3,2.2,1.6
2015,Lourinhã,LOURINHÃƒ,43.4,2.6,2.1
2015,Portel,PORTEL,39.2,1.1,1.1
2015,Vila Nova de Cerveira,VILA NOVA DE CERVEIRA,46.4,2.5,1.9
2015,Faro,FARO,45,2.2,1.2
2015,Vila Franca de Xira,VILA FRANCA DE XIRA,38.1,1.8,1.4
2015,Montalegre,MONTALEGRE,59.3,1.7,1.3
2015,Vale de Cambra,VALE DE CAMBRA,40.8,2.3,2.3
2015,Ílhavo,Ã\u008dLHAVO,51.9,3.2,1.7
2015,Mondim de Basto,MONDIM DE BASTO,54.1,1.3,1.4
2015,Alcoutim,ALCOUTIM,41.1,2.1,1.2
2015,Celorico de Basto,CELORICO DE BASTO,48.3,1.8,1.4
2015,Caminha,CAMINHA,46.2,2.6,1.7
2015,Oliveira do Hospital,OLIVEIRA DO HOSPITAL,41.7,2.2,2.3
2015,Salvaterra de Magos,SALVATERRA DE MAGOS,49.9,2.3,1.7
2015,Palmela,PALMELA,42.6,1.9,1.6
2015,Castro Daire,CASTRO DAIRE,53.9,2.1,1.7
2015,São Pedro do Sul,SÃƒO PEDRO DO SUL,47.4,2.6,2
2015,Seia,SEIA,46.2,2.2,2
2015,Paredes,PAREDES,38.3,1.5,2
2015,Estarreja,ESTARREJA,47.7,3,1.7
2015,Guimarães,GUIMARÃƒES,36.9,2.1,1.1
2015,Sabrosa,SABROSA,49.1,1.8,2.1
2015,Cinfães,CINFÃƒES,50,1.3,1.6
2015,Gavião,GAVIÃƒO,33.6,1.2,1.1
2015,Arganil,ARGANIL,41.1,2.5,2.5
2015,Odivelas,ODIVELAS,40.1,1.9,1.7
2015,Sintra,SINTRA,43.4,1.9,1.6
2015,Ferreira do Alentejo,FERREIRA DO ALENTEJO,41.2,1.1,1.5
2015,Porto,PORTO,37.9,1.8,1.3
2015,Amares,AMARES,46.1,2.8,1.4
2015,Arcos de Valdevez,ARCOS DE VALDEVEZ,57.6,2.3,1.6
2015,Tavira,TAVIRA,46.7,2.6,1.8
2015,Lagoa,LAGOA,46.2,1.8,1.5
2015,Loulé,LOULÃ‰,51.8,2.4,2
2015,Odemira,ODEMIRA,40.8,1.8,2.2
2015,Braga,BRAGA,38.4,2.5,1.3
2015,Aljezur,ALJEZUR,44.3,2.4,2.3
2015,Marco de Canaveses,MARCO DE CANAVESES,46.4,1.5,1.5
2015,Góis,GÃ“IS,40.3,2.6,2.3
2015,Sernancelhe,SERNANCELHE,48.4,1.6,1.6
2015,Ourém,OURÃ‰M,44.2,2.3,2.2
2015,Penamacor,PENAMACOR,48.2,2.1,2.8
2015,Sines,SINES,44.6,1.7,1.4
2015,Torres Novas,TORRES NOVAS,39.4,2.4,1.7
2015,Amarante,AMARANTE,46.6,1.7,1.3
2015,Penacova,PENACOVA,46.6,2.5,1.5
2015,Póvoa de Varzim,PÃ“VOA DE VARZIM,46.7,2.2,1.3
2015,Santiago do Cacém,SANTIAGO DO CACÃ‰M,41.6,2.1,1.3
2015,Águeda,Ã\u0081GUEDA,44.4,3.1,1.3
2015,Arronches,ARRONCHES,36,2.3,1.5
2015,Figueira da Foz,FIGUEIRA DA FOZ,48,2.9,1.7
2015,Mação,MAÃ‡ÃƒO,31.2,1.7,2.5
2015,Mértola,MÃ‰RTOLA,39,1.9,1.9
2015,Vila Nova de Famalicão,VILA NOVA DE FAMALICÃƒO,36.2,2.3,1.3
2015,Vila Nova da Barquinha,VILA NOVA DA BARQUINHA,39.7,2.2,1.6
2015,Arouca,AROUCA,41.9,2.3,1.5
2015,Sabugal,SABUGAL,56.1,2.1,2.3
2015,Alvaiázere,ALVAIÃ\u0081ZERE,42.6,2.1,2.1
2015,Óbidos,Ã“BIDOS,43.6,3.1,2.1
2015,Marvão,MARVÃƒO,40.5,2.8,2
2015,Aveiro,AVEIRO,43.3,3.1,1.5
2015,Portalegre,PORTALEGRE,40,2.5,1.7
2015,Tabuaço,TABUAÃ‡O,49.4,1.5,2
2015,Serpa,SERPA,45.1,1.5,1.4
2015,Penela,PENELA,43.2,3.7,2
2015,Valpaços,VALPAÃ‡OS,55.4,1.3,2.4
2015,Paços de Ferreira,PAÃ‡OS DE FERREIRA,41.3,2,1.2
2015,Vila Nova de Gaia,VILA NOVA DE GAIA,39,2.2,1.5
2015,Alter do Chão,ALTER DO CHÃƒO,39.9,1.4,1.7
2015,Condeixa-a-Nova,CONDEIXA-A-NOVA,40,3.3,1.4
2015,Belmonte,BELMONTE,48.6,1.9,2
2015,Aguiar da Beira,AGUIAR DA BEIRA,51.7,2,2.3
2015,Vila Pouca de Aguiar,VILA POUCA DE AGUIAR,55.7,1.9,1.2
2015,Pombal,POMBAL,52.3,3,1.8
2015,Tondela,TONDELA,45.8,2.9,1.9
2015,Mangualde,MANGUALDE,50.5,2.8,1.8
2015,Macedo de Cavaleiros,MACEDO DE CAVALEIROS,54.1,1.5,1.9
2015,Moita,MOITA,43.4,1.4,1.5
2015,Torres Vedras,TORRES VEDRAS,40.7,2.5,1.8
2015,Ribeira de Pena,RIBEIRA DE PENA,59.6,1.2,1.7
2015,Viana do Castelo,VIANA DO CASTELO,45,2.8,1.7
2015,Pampilhosa da Serra,PAMPILHOSA DA SERRA,44.8,1.8,1.3
2015,Vila Nova de Poiares,VILA NOVA DE POIARES,47.9,3.6,2.5
2015,Monforte,MONFORTE,39.7,1.3,0.8
2015,Vagos,VAGOS,50,1.8,1.9
2015,Castro Marim,CASTRO MARIM,46,1.7,2
2015,Mortágua,MORTÃ\u0081GUA,49.7,3.9,1.6
2015,Porto de Mós,PORTO DE MÃ“S,41.5,3.3,2.1
2015,Monção,MONÃ‡ÃƒO,54.7,2.9,1.5
2015,Barreiro,BARREIRO,37.7,1.4,1.3
2015,Barrancos,BARRANCOS,44.8,3.8,2.1
2015,Sobral de Monte Agraço,SOBRAL DE MONTE AGRAÃ‡O,40,2.3,1.2
2015,Vila Verde,VILA VERDE,47.1,2.3,1.5
2015,Matosinhos,MATOSINHOS,38.1,2.1,1.4
2015,Montijo,MONTIJO,46,2,1.2
2015,Nelas,NELAS,49.3,2.5,2
2015,São João da Pesqueira,SÃƒO JOÃƒO DA PESQUEIRA,51.7,1,1.9
2015,Vila do Conde,VILA DO CONDE,42,2.2,1.3
2015,Batalha,BATALHA,39.9,3.7,2.7
2015,Elvas,ELVAS,50.9,1.9,1.4
2015,Leiria,LEIRIA,39.8,3.1,2
2015,Vila Nova de Paiva,VILA NOVA DE PAIVA,62,2.5,1.1
2015,Maia,MAIA,35.3,2.4,1.5
2015,Grândola,GRÃ‚NDOLA,39.9,1.6,1.1
2015,Arruda dos Vinhos,ARRUDA DOS VINHOS,37.2,2.3,1.4
2015,Albufeira,ALBUFEIRA,54.8,2.2,1.6
2015,Sever do Vouga,SEVER DO VOUGA,40.7,2.2,1.7
2015,Idanha-a-Nova,IDANHA-A-NOVA,45,1.9,2.7
2015,Estremoz,ESTREMOZ,42.5,1.6,1.4
2015,Vila Velha de Ródão,VILA VELHA DE RÃ“DÃƒO,31.8,0.8,1.3
2015,Fundão,FUNDÃƒO,45.6,1.9,1.9
2015,Anadia,ANADIA,45.5,3.3,2
2015,Santa Maria da Feira,SANTA MARIA DA FEIRA,41.8,2.1,1.6
2015,Baião,BAIÃƒO,49,1.4,2
2015,Almeida,ALMEIDA,49.3,2.3,2.6
2015,Monchique,MONCHIQUE,33.8,2.7,1.8
2015,Caldas da Rainha,CALDAS DA RAINHA,45.2,2.8,1.7
2015,Santarém,SANTARÃ‰M,40.8,2.3,1.5
2015,Vouzela,VOUZELA,42.8,2.4,1.4
2015,Carrazeda de Ansiães,CARRAZEDA DE ANSIÃƒES,52.9,1.9,2.4
2015,Gouveia,GOUVEIA,48.3,2.2,1.9
2015,Moimenta da Beira,MOIMENTA DA BEIRA,57,2.3,1.9
2015,Torre de Moncorvo,TORRE DE MONCORVO,51.7,1.5,1.7
2015,Olhão,OLHÃƒO,51.5,2,1.5
2015,Pedrógão Grande,PEDRÃ“GÃƒO GRANDE,42.6,3.1,2.5
2015,Oliveira de Azeméis,OLIVEIRA DE AZEMÃ‰IS,40.8,2.1,1.7
2015,Resende,RESENDE,45.4,1.3,1.8
2015,Alpiarça,ALPIARÃ‡A,39.1,2.5,1.5
2015,Mogadouro,MOGADOURO,50.6,2,2.2
2015,Setúbal,SETÃšBAL,43.1,1.8,1.3
2015,Castro Verde,CASTRO VERDE,42.6,1.8,1.4
2015,Lousã,LOUSÃƒ,43.2,3.4,1.8
2015,Santa Comba Dão,SANTA COMBA DÃƒO,47.6,2.7,2.2
2015,Avis,AVIS,33.4,1.7,1.3
2015,Entroncamento,ENTRONCAMENTO,39.5,2.2,1.7
2015,Vila Viçosa,VILA VIÃ‡OSA,42,1.4,1.4
2015,Vila de Rei,VILA DE REI,29.6,2.5,3.6
2015,Figueiró dos Vinhos,FIGUEIRÃ“ DOS VINHOS,39.1,2.6,2.7
2015,Fronteira,FRONTEIRA,34.3,1.7,1.5
2015,Trofa,TROFA,37.1,2.1,1.6
2015,Penedono,PENEDONO,59.4,2.6,2.6
2015,Alijó,ALIJÃ“,49.7,1.4,2.4
2015,Mesão Frio,MESÃƒO FRIO,47.7,0.9,1.6
2015,Castanheira de Pêra,CASTANHEIRA DE PÃŠRA,41,1.4,2.3
2015,Chamusca,CHAMUSCA,41.9,1.7,1.9
2015,Valença,VALENÃ‡A,52.1,2.5,1.6
2015,Alenquer,ALENQUER,40.3,2.3,1.4
2015,São João da Madeira,SÃƒO JOÃƒO DA MADEIRA,41.6,2.2,1.5
2015,Bragança,BRAGANÃ‡A,54.3,1.9,1.9
2015,Vila do Bispo,VILA DO BISPO,45.5,3.3,1.3
2011,Vila Real de Santo António,VILA REAL DE SANTO ANTÃ“NIO,48.6,2.2,1.1
2011,Nazaré,NAZARÃ‰,51.6,2.8,1.3
2011,Oliveira do Bairro,OLIVEIRA DO BAIRRO,42.4,2.1,1
2011,Cuba,CUBA,41,2.2,1.1
2011,Santa Marta de Penaguião,SANTA MARTA DE PENAGUIÃƒO,49.9,2,1
2011,Tarouca,TAROUCA,51.5,1.3,1.5
2011,Montemor-o-Velho,MONTEMOR-O-VELHO,46,3.9,1.2
2011,Alvito,ALVITO,43,2.1,1.4
2011,Proença-a-Nova,PROENÃ‡A-A-NOVA,40.3,2.9,1.9
2011,Constância,CONSTÃ‚NCIA,36.5,2.7,2
2011,Alcácer do Sal,ALCÃ\u0081CER DO SAL,42.6,1.5,1.1
2011,Reguengos de Monsaraz,REGUENGOS DE MONSARAZ,45.4,2,1.2
2011,Celorico da Beira,CELORICO DA BEIRA,45.5,1.9,1.5
2011,Murtosa,MURTOSA,52.8,2,1.3
2011,Miranda do Corvo,MIRANDA DO CORVO,44.3,3.4,1.6
2011,Penalva do Castelo,PENALVA DO CASTELO,49.5,2.6,1.4
2011,Ovar,OVAR,41.2,3,1.2
2011,Azambuja,AZAMBUJA,40,2.8,1.8
2011,Lamego,LAMEGO,43.5,1.4,1.4
2011,Coimbra,COIMBRA,38.7,3.5,1.1
2011,Loures,LOURES,36.2,2.5,1.7
2011,São Brás de Alportel,SÃƒO BRÃ\u0081S DE ALPORTEL,44,3.2,1.5
2011,Póvoa de Lanhoso,PÃ“VOA DE LANHOSO,47,2.3,0.9
2011,Abrantes,ABRANTES,41,3,1.3
2011,Terras de Bouro,TERRAS DE BOURO,45,2.2,1.1
2011,Esposende,ESPOSENDE,41.4,3.1,1.1
2011,Vinhais,VINHAIS,53.9,1.5,1.7
2011,Vimioso,VIMIOSO,56.7,1.4,1.8
2011,Almada,ALMADA,39.9,2.4,1.5
2011,Alfândega da Fé,ALFÃ‚NDEGA DA FÃ‰,44.3,1.9,1.3
2011,Cadaval,CADAVAL,40.7,2.9,1.5
2011,Castelo de Vide,CASTELO DE VIDE,37.5,2.4,2.2
2011,Lousada,LOUSADA,38.1,1.8,1.1
2011,Crato,CRATO,39.5,2.5,1.4
2011,Bombarral,BOMBARRAL,43.7,3.1,1.7
2011,Sousel,SOUSEL,40.3,2.2,0.9
2011,Oliveira de Frades,OLIVEIRA DE FRADES,39.3,3.1,1.3
2011,Viana do Alentejo,VIANA DO ALENTEJO,46.1,1.7,1.3
2011,Campo Maior,CAMPO MAIOR,44.2,2.2,1.3
2011,Silves,SILVES,43.4,3.1,1.6
2011,Valongo,VALONGO,36.5,2.8,1.5
2011,Sertã,SERTÃƒ,38.6,2.9,2.4
2011,Barcelos,BARCELOS,33.6,2.7,1.1
2011,Borba,BORBA,39.1,2.3,1.3
2011,Beja,BEJA,43.6,2,1.1
2011,Lagos,LAGOS,42.7,3.8,1.3
2011,Vila Real,VILA REAL,41.5,1.8,1.1
2011,Gondomar,GONDOMAR,37.3,2.8,1.5
2011,Almodôvar,ALMODÃ”VAR,46.5,1.9,1.6
2011,Benavente,BENAVENTE,45.6,2.7,1.2
2011,Sátão,SÃ\u0081TÃƒO,51,2.2,1.5
2011,Peso da Régua,PESO DA RÃ‰GUA,50.1,1.7,0.9
2011,Sesimbra,SESIMBRA,42.1,2.9,1.6
2011,Felgueiras,FELGUEIRAS,39,1.8,1.1
2011,Mafra,MAFRA,36.1,3.7,1.6
2011,Tomar,TOMAR,40.3,3.4,1.9
2011,Alcochete,ALCOCHETE,37.4,3,1.4
2011,Mirandela,MIRANDELA,48.8,1.4,1.3
2011,Ferreira do Zêzere,FERREIRA DO ZÃŠZERE,37.6,2.8,2.1
2011,Fafe,FAFE,41.2,2.7,1.1
2011,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,46.6,1.3,1.6
2011,Melgaço,MELGAÃ‡O,62.7,2.6,1.4
2011,Castelo de Paiva,CASTELO DE PAIVA,41.4,1.8,1.3
2011,Penafiel,PENAFIEL,34.3,2,1.6
2011,Mourão,MOURÃƒO,44.2,1.9,1.1
2011,Vila Flor,VILA FLOR,49.3,1.5,1.2
2011,Tábua,TÃ\u0081BUA,41.8,2.5,1.7
2011,Seixal,SEIXAL,38.5,2.6,1.5
2011,Coruche,CORUCHE,43.6,2.1,1
2011,Cascais,CASCAIS,38.6,2.5,1.1
2011,Sardoal,SARDOAL,30,2.8,1.6
2011,Ourique,OURIQUE,40.9,2,1.6
2011,Murça,MURÃ‡A,50.4,1.5,1.9
2011,Montemor-o-Novo,MONTEMOR-O-NOVO,37,2.4,1
2011,Peniche,PENICHE,47.6,3.1,1.2
2011,Nisa,NISA,40.7,2.5,1.5
2011,Miranda do Douro,MIRANDA DO DOURO,50.3,3,1.7
2011,Vendas Novas,VENDAS NOVAS,40.4,2.5,1.4
2011,Redondo,REDONDO,46.1,1.8,0.8
2011,Freixo de Espada à Cinta,FREIXO DE ESPADA Ã€ CINTA,47.4,0.9,1.4
2011,Mora,MORA,42.6,1.9,1.3
2011,Boticas,BOTICAS,49,1.3,1.4
2011,Mira,MIRA,48.3,3.2,1.3
2011,Oeiras,OEIRAS,33.7,2.9,1.2
2011,Vizela,VIZELA,35.9,1.8,1.1
2011,Aljustrel,ALJUSTREL,40.9,1.7,1.1
2011,Guarda,GUARDA,40.3,2.5,2.2
2011,Paredes de Coura,PAREDES DE COURA,51.5,3.9,1.5
2011,Castelo Branco,CASTELO BRANCO,41.6,2.9,1.6
2011,Soure,SOURE,44.7,4.3,1.9
2011,Chaves,CHAVES,50,2.1,1.4
2011,Ponte da Barca,PONTE DA BARCA,52.1,1.8,1
